,POPULARITY,BUCKET,TOTAL_SELL,LIKE_,REVIEW,PRICE,FIRST_PAGE
889,5.0,3.0,5.0,2.0,5.0,5.0,1
890,6.0,6.0,6.0,5.0,5.0,5.0,1
894,4.0,2.0,4.0,2.0,3.0,5.0,1
895,7.0,7.0,7.0,7.0,7.0,5.0,1
896,7.0,7.0,7.0,7.0,7.0,5.0,1
897,3.0,4.0,5.0,4.0,4.0,5.0,1
898,7.0,6.0,6.0,6.0,7.0,2.0,1
899,7.0,7.0,7.0,7.0,7.0,3.0,1
902,7.0,5.0,4.0,5.0,6.0,5.0,1
903,5.0,6.0,5.0,6.0,0.0,5.0,1
905,7.0,7.0,7.0,7.0,7.0,5.0,1
906,7.0,7.0,7.0,7.0,7.0,3.0,1
907,6.0,4.0,6.0,3.0,5.0,4.0,1
908,7.0,7.0,7.0,7.0,7.0,1.0,1
909,7.0,7.0,7.0,7.0,7.0,2.0,1
911,7.0,6.0,6.0,6.0,3.0,5.0,1
915,6.0,6.0,5.0,6.0,3.0,3.0,1
916,5.0,3.0,2.0,2.0,0.0,5.0,1
918,4.0,4.0,0.0,4.0,0.0,5.0,1
920,7.0,7.0,7.0,7.0,7.0,4.0,1
922,7.0,7.0,7.0,7.0,7.0,3.0,1
923,7.0,7.0,7.0,7.0,6.0,3.0,1
925,6.0,7.0,7.0,7.0,7.0,5.0,1
926,6.0,7.0,7.0,7.0,7.0,5.0,1
927,5.0,7.0,6.0,7.0,6.0,5.0,1
928,6.0,6.0,3.0,5.0,8.0,7.0,1
930,7.0,7.0,7.0,7.0,7.0,4.0,1
932,7.0,6.0,6.0,6.0,6.0,5.0,1
934,7.0,7.0,6.0,6.0,7.0,2.0,1
935,5.0,6.0,5.0,5.0,5.0,5.0,1
936,6.0,6.0,5.0,5.0,4.0,4.0,1
938,7.0,7.0,7.0,7.0,7.0,5.0,1
940,7.0,6.0,6.0,6.0,0.0,4.0,1
943,6.0,6.0,7.0,6.0,6.0,4.0,1
944,7.0,7.0,7.0,7.0,7.0,1.0,1
945,7.0,7.0,7.0,7.0,6.0,3.0,1
946,6.0,3.0,3.0,2.0,4.0,5.0,1
948,6.0,6.0,5.0,6.0,3.0,5.0,1
954,7.0,6.0,7.0,6.0,6.0,5.0,1
956,7.0,7.0,7.0,7.0,7.0,5.0,1
960,7.0,7.0,6.0,6.0,5.0,5.0,1
962,6.0,5.0,5.0,4.0,4.0,7.0,1
963,6.0,6.0,7.0,6.0,7.0,5.0,1
964,5.0,5.0,6.0,5.0,6.0,2.0,1
965,6.0,6.0,6.0,6.0,4.0,5.0,1
969,7.0,6.0,6.0,5.0,6.0,6.0,1
971,7.0,7.0,7.0,7.0,6.0,2.0,1
972,7.0,6.0,6.0,6.0,6.0,6.0,1
973,6.0,4.0,5.0,4.0,6.0,6.0,1
974,7.0,7.0,7.0,7.0,6.0,6.0,1
975,7.0,6.0,6.0,7.0,6.0,4.0,1
977,7.0,7.0,6.0,7.0,7.0,4.0,1
978,7.0,7.0,7.0,7.0,6.0,6.0,1
979,7.0,6.0,6.0,6.0,7.0,4.0,1
980,7.0,7.0,6.0,7.0,7.0,6.0,1
983,7.0,7.0,7.0,7.0,6.0,4.0,1
987,7.0,7.0,7.0,7.0,6.0,3.0,1
988,7.0,7.0,7.0,7.0,7.0,4.0,1
991,6.0,6.0,6.0,6.0,6.0,6.0,1
994,7.0,7.0,7.0,7.0,6.0,2.0,1
995,7.0,7.0,6.0,7.0,5.0,5.0,1
996,7.0,6.0,6.0,6.0,4.0,5.0,1
997,5.0,5.0,5.0,5.0,8.0,6.0,1
998,7.0,7.0,7.0,7.0,7.0,3.0,1
1004,5.0,4.0,5.0,4.0,4.0,6.0,1
1005,6.0,5.0,5.0,5.0,6.0,4.0,1
1006,7.0,7.0,7.0,7.0,7.0,5.0,1
1007,5.0,6.0,6.0,6.0,5.0,4.0,1
1010,7.0,7.0,7.0,7.0,7.0,1.0,1
1014,7.0,7.0,7.0,7.0,7.0,4.0,1
1015,7.0,7.0,7.0,7.0,7.0,4.0,1
1016,6.0,6.0,6.0,6.0,5.0,3.0,1
1017,7.0,7.0,7.0,7.0,7.0,4.0,1
1021,5.0,7.0,6.0,7.0,5.0,6.0,1
1022,7.0,7.0,7.0,7.0,7.0,2.0,1
1025,6.0,7.0,7.0,7.0,6.0,5.0,1
1028,6.0,6.0,6.0,7.0,6.0,5.0,1
1029,7.0,7.0,7.0,7.0,7.0,1.0,1
1030,7.0,6.0,6.0,5.0,4.0,5.0,1
1031,5.0,5.0,5.0,4.0,3.0,5.0,1
1032,3.0,1.0,3.0,1.0,3.0,5.0,1
1034,7.0,7.0,7.0,7.0,7.0,5.0,1
1035,4.0,3.0,3.0,2.0,4.0,5.0,1
1037,4.0,2.0,2.0,1.0,5.0,5.0,1
1038,6.0,6.0,6.0,6.0,5.0,5.0,1
1039,4.0,7.0,6.0,7.0,6.0,5.0,1
1040,4.0,4.0,2.0,4.0,8.0,7.0,1
1041,7.0,7.0,7.0,7.0,7.0,3.0,1
1042,7.0,7.0,7.0,7.0,7.0,3.0,1
1045,7.0,7.0,6.0,6.0,3.0,5.0,1
1046,7.0,6.0,6.0,5.0,6.0,5.0,1
1047,7.0,7.0,6.0,7.0,6.0,5.0,1
1050,7.0,7.0,7.0,7.0,7.0,5.0,1
1051,6.0,7.0,7.0,7.0,7.0,5.0,1
1052,6.0,7.0,7.0,7.0,6.0,6.0,1
1053,7.0,7.0,7.0,7.0,7.0,5.0,1
1055,6.0,6.0,7.0,5.0,6.0,6.0,1
1056,7.0,7.0,7.0,7.0,6.0,1.0,1
1058,4.0,2.0,1.0,1.0,0.0,4.0,1
1060,6.0,7.0,7.0,7.0,7.0,4.0,1
1061,6.0,6.0,7.0,6.0,7.0,4.0,1
1063,7.0,7.0,7.0,7.0,7.0,5.0,1
1065,7.0,7.0,7.0,7.0,7.0,2.0,1
1066,6.0,6.0,3.0,5.0,0.0,4.0,1
1068,4.0,3.0,3.0,2.0,4.0,4.0,1
1071,7.0,6.0,6.0,6.0,7.0,2.0,1
1074,4.0,5.0,5.0,4.0,5.0,3.0,1
1075,6.0,7.0,6.0,7.0,5.0,4.0,1
1076,4.0,6.0,5.0,6.0,4.0,4.0,1
1077,6.0,6.0,6.0,6.0,5.0,4.0,1
1079,4.0,7.0,7.0,7.0,7.0,2.0,1
1081,7.0,6.0,7.0,6.0,7.0,2.0,1
1082,4.0,4.0,5.0,4.0,5.0,4.0,1
1083,7.0,7.0,7.0,7.0,7.0,4.0,1
1084,5.0,6.0,7.0,6.0,6.0,4.0,1
1085,4.0,3.0,3.0,3.0,0.0,4.0,1
1086,5.0,6.0,5.0,6.0,6.0,4.0,1
1088,6.0,7.0,7.0,7.0,7.0,7.0,1
1091,6.0,5.0,6.0,5.0,4.0,4.0,1
1092,7.0,7.0,7.0,7.0,6.0,5.0,1
1093,7.0,7.0,7.0,7.0,7.0,4.0,1
1094,4.0,6.0,6.0,6.0,6.0,4.0,1
1095,5.0,6.0,6.0,6.0,6.0,4.0,1
1102,7.0,7.0,7.0,7.0,7.0,2.0,1
1105,7.0,6.0,6.0,6.0,4.0,4.0,1
1106,7.0,7.0,7.0,7.0,7.0,5.0,1
1107,7.0,7.0,6.0,7.0,7.0,2.0,1
1109,7.0,7.0,7.0,7.0,7.0,5.0,1
1111,6.0,6.0,5.0,6.0,0.0,4.0,1
1112,5.0,4.0,5.0,4.0,5.0,4.0,1
1114,7.0,7.0,7.0,7.0,7.0,1.0,1
1116,0.0,1.0,1.0,1.0,4.0,4.0,1
1122,7.0,7.0,7.0,6.0,7.0,3.0,1
1123,5.0,5.0,3.0,5.0,3.0,4.0,1
1124,5.0,5.0,5.0,4.0,5.0,4.0,1
1126,4.0,6.0,6.0,6.0,6.0,4.0,1
1127,6.0,6.0,6.0,5.0,4.0,4.0,1
1128,6.0,7.0,7.0,7.0,6.0,4.0,1
1131,5.0,4.0,4.0,3.0,4.0,3.0,1
1132,6.0,6.0,6.0,6.0,7.0,3.0,1
1134,7.0,7.0,7.0,7.0,7.0,3.0,1
1135,7.0,7.0,7.0,7.0,7.0,4.0,1
1142,4.0,2.0,3.0,1.0,8.0,4.0,1
1144,4.0,2.0,4.0,2.0,5.0,4.0,1
1145,5.0,5.0,5.0,5.0,3.0,4.0,1
1146,6.0,6.0,6.0,6.0,5.0,4.0,1
1147,3.0,4.0,3.0,5.0,0.0,4.0,1
1148,5.0,6.0,6.0,7.0,6.0,4.0,1
1150,4.0,5.0,5.0,5.0,5.0,4.0,1
1151,6.0,7.0,7.0,7.0,7.0,4.0,1
1152,6.0,7.0,6.0,7.0,7.0,4.0,1
1153,6.0,6.0,6.0,7.0,7.0,4.0,1
1154,6.0,7.0,7.0,7.0,7.0,4.0,1
1155,5.0,2.0,5.0,0.0,6.0,3.0,1
1156,5.0,5.0,6.0,5.0,5.0,3.0,1
1157,5.0,6.0,7.0,6.0,6.0,3.0,1
1158,6.0,5.0,5.0,5.0,4.0,3.0,1
1159,3.0,5.0,6.0,5.0,6.0,3.0,1
1163,7.0,7.0,7.0,7.0,7.0,2.0,1
1165,7.0,7.0,7.0,7.0,7.0,2.0,1
1167,6.0,7.0,7.0,7.0,7.0,3.0,1
1168,6.0,7.0,7.0,7.0,7.0,3.0,1
1169,7.0,7.0,7.0,7.0,6.0,4.0,1
1170,7.0,6.0,6.0,6.0,7.0,2.0,1
1171,7.0,7.0,7.0,7.0,7.0,4.0,1
1173,6.0,5.0,3.0,4.0,4.0,5.0,1
1175,7.0,7.0,7.0,7.0,7.0,1.0,1
1177,5.0,5.0,6.0,5.0,6.0,4.0,1
1178,2.0,3.0,1.0,2.0,0.0,4.0,1
1179,5.0,6.0,6.0,7.0,6.0,5.0,1
1180,7.0,7.0,7.0,7.0,6.0,4.0,1
1181,7.0,6.0,6.0,6.0,5.0,4.0,1
1182,7.0,7.0,6.0,6.0,5.0,4.0,1
1183,7.0,7.0,7.0,7.0,6.0,2.0,1
1186,6.0,5.0,6.0,5.0,5.0,4.0,1
1187,6.0,7.0,7.0,7.0,6.0,4.0,1
1189,7.0,6.0,4.0,5.0,0.0,6.0,1
1190,7.0,7.0,7.0,7.0,7.0,2.0,1
1192,6.0,4.0,6.0,3.0,7.0,3.0,1
1193,7.0,7.0,7.0,7.0,7.0,3.0,1
1194,6.0,7.0,7.0,7.0,6.0,4.0,1
1195,7.0,7.0,7.0,7.0,7.0,2.0,1
1196,7.0,6.0,6.0,5.0,6.0,3.0,1
1198,7.0,6.0,6.0,5.0,7.0,5.0,1
1199,7.0,7.0,7.0,7.0,7.0,4.0,1
1202,7.0,7.0,7.0,7.0,5.0,4.0,1
1203,6.0,3.0,2.0,3.0,0.0,4.0,1
1206,6.0,7.0,7.0,7.0,6.0,4.0,1
1207,3.0,3.0,4.0,2.0,4.0,4.0,1
1208,6.0,6.0,7.0,5.0,5.0,5.0,1
1210,5.0,4.0,5.0,4.0,8.0,5.0,1
1212,5.0,4.0,3.0,4.0,0.0,5.0,1
1213,6.0,5.0,6.0,4.0,6.0,5.0,1
1214,6.0,6.0,5.0,6.0,5.0,5.0,1
1215,3.0,2.0,2.0,2.0,0.0,5.0,1
1218,5.0,7.0,7.0,7.0,6.0,6.0,1
1219,5.0,6.0,7.0,6.0,6.0,5.0,1
1221,3.0,6.0,6.0,6.0,5.0,5.0,1
1222,7.0,7.0,7.0,7.0,7.0,1.0,1
1225,7.0,7.0,7.0,7.0,7.0,4.0,1
1226,6.0,6.0,6.0,6.0,3.0,5.0,1
1227,6.0,6.0,3.0,6.0,6.0,6.0,1
1229,5.0,7.0,7.0,7.0,6.0,5.0,1
1230,6.0,5.0,5.0,5.0,6.0,3.0,1
1231,6.0,6.0,7.0,6.0,6.0,4.0,1
1233,7.0,7.0,7.0,7.0,7.0,5.0,1
1237,7.0,6.0,6.0,6.0,5.0,4.0,1
1239,6.0,7.0,7.0,7.0,6.0,4.0,1
1241,7.0,7.0,7.0,7.0,7.0,2.0,1
1242,7.0,6.0,6.0,6.0,6.0,4.0,1
1246,7.0,7.0,7.0,7.0,7.0,2.0,1
1248,7.0,7.0,7.0,7.0,6.0,5.0,1
1249,7.0,7.0,6.0,6.0,7.0,2.0,1
1253,6.0,6.0,6.0,6.0,5.0,5.0,1
1254,7.0,7.0,7.0,7.0,7.0,4.0,1
1255,7.0,7.0,7.0,7.0,6.0,3.0,1
1256,7.0,7.0,6.0,6.0,5.0,5.0,1
1258,7.0,7.0,7.0,7.0,7.0,3.0,1
1259,7.0,7.0,6.0,7.0,6.0,5.0,1
1260,7.0,7.0,7.0,7.0,7.0,5.0,1
1265,4.0,4.0,5.0,4.0,4.0,5.0,1
1266,5.0,6.0,6.0,6.0,5.0,5.0,1
1267,7.0,6.0,6.0,6.0,6.0,5.0,1
1268,7.0,7.0,7.0,7.0,6.0,5.0,1
1269,7.0,7.0,7.0,7.0,6.0,6.0,1
1270,7.0,7.0,7.0,7.0,6.0,4.0,1
1273,7.0,7.0,7.0,7.0,7.0,4.0,1
1275,6.0,5.0,6.0,5.0,7.0,2.0,1
1281,1.0,1.0,3.0,1.0,5.0,4.0,1
1284,6.0,3.0,5.0,1.0,4.0,4.0,1
1285,6.0,5.0,5.0,5.0,3.0,4.0,1
1286,7.0,7.0,7.0,7.0,7.0,1.0,1
1287,7.0,7.0,7.0,7.0,6.0,3.0,1
1288,7.0,6.0,6.0,5.0,6.0,4.0,1
1289,7.0,7.0,7.0,7.0,6.0,3.0,1
1290,7.0,7.0,7.0,7.0,7.0,2.0,1
1291,4.0,4.0,5.0,4.0,3.0,4.0,1
1292,4.0,5.0,6.0,5.0,5.0,4.0,1
1293,7.0,6.0,6.0,5.0,4.0,6.0,1
1294,6.0,7.0,7.0,7.0,7.0,6.0,1
1296,7.0,7.0,6.0,7.0,6.0,4.0,1
1299,7.0,7.0,7.0,7.0,6.0,4.0,1
1302,6.0,7.0,7.0,7.0,7.0,1.0,1
1303,6.0,6.0,6.0,6.0,6.0,4.0,1
1304,5.0,2.0,3.0,2.0,3.0,4.0,1
1305,6.0,6.0,7.0,6.0,7.0,4.0,1
1308,6.0,3.0,5.0,3.0,4.0,4.0,1
1309,7.0,7.0,7.0,7.0,7.0,4.0,1
1310,6.0,7.0,7.0,6.0,7.0,1.0,1
1311,5.0,4.0,5.0,3.0,6.0,4.0,1
1312,3.0,2.0,3.0,2.0,6.0,4.0,1
1313,7.0,7.0,7.0,7.0,6.0,4.0,1
1314,5.0,7.0,7.0,7.0,7.0,4.0,1
1316,6.0,6.0,6.0,6.0,5.0,4.0,1
1317,6.0,7.0,7.0,7.0,7.0,4.0,1
1318,5.0,7.0,7.0,7.0,6.0,4.0,1
1319,6.0,7.0,7.0,7.0,7.0,3.0,1
1322,7.0,7.0,7.0,7.0,7.0,4.0,1
1323,2.0,3.0,3.0,3.0,0.0,4.0,1
1324,0.0,1.0,4.0,1.0,3.0,1.0,1
1325,6.0,7.0,6.0,7.0,7.0,4.0,1
1326,7.0,7.0,7.0,7.0,7.0,1.0,1
1327,1.0,1.0,0.0,0.0,0.0,1.0,1
1329,7.0,7.0,7.0,7.0,6.0,4.0,1
1332,7.0,6.0,6.0,6.0,7.0,1.0,1
1333,7.0,6.0,7.0,6.0,7.0,1.0,1
1334,7.0,7.0,7.0,7.0,7.0,4.0,1
1335,6.0,7.0,7.0,7.0,7.0,1.0,1
1336,7.0,7.0,7.0,7.0,7.0,1.0,1
1337,5.0,3.0,5.0,3.0,5.0,1.0,1
1338,6.0,4.0,5.0,3.0,6.0,3.0,1
1341,6.0,4.0,5.0,4.0,7.0,3.0,1
1343,5.0,4.0,3.0,4.0,3.0,3.0,1
1347,5.0,4.0,6.0,1.0,5.0,1.0,1
1348,5.0,4.0,6.0,1.0,7.0,1.0,1
1349,1.0,5.0,6.0,4.0,6.0,1.0,1
1350,6.0,7.0,7.0,7.0,7.0,1.0,1
1351,7.0,7.0,6.0,7.0,5.0,4.0,1
1352,4.0,1.0,3.0,1.0,7.0,4.0,1
1353,6.0,6.0,6.0,6.0,6.0,4.0,1
1354,4.0,3.0,6.0,1.0,7.0,3.0,1
1355,4.0,5.0,6.0,4.0,4.0,1.0,1
1357,5.0,6.0,7.0,5.0,7.0,1.0,1
1358,6.0,7.0,7.0,6.0,7.0,1.0,1
1359,6.0,6.0,7.0,6.0,7.0,1.0,1
1360,7.0,7.0,7.0,7.0,7.0,1.0,1
1361,6.0,7.0,7.0,7.0,7.0,3.0,1
1364,6.0,6.0,6.0,6.0,6.0,3.0,1
1365,7.0,6.0,6.0,6.0,5.0,7.0,1
1366,4.0,6.0,6.0,6.0,7.0,3.0,1
1367,5.0,6.0,7.0,6.0,7.0,3.0,1
1370,3.0,5.0,5.0,5.0,5.0,3.0,1
1371,6.0,6.0,6.0,6.0,6.0,3.0,1
1372,0.0,0.0,0.0,0.0,3.0,3.0,1
1373,7.0,7.0,7.0,7.0,7.0,3.0,1
1374,7.0,7.0,7.0,7.0,6.0,2.0,1
1377,4.0,4.0,5.0,3.0,3.0,4.0,1
1378,3.0,1.0,1.0,0.0,5.0,1.0,1
1379,5.0,2.0,6.0,1.0,7.0,1.0,1
1380,6.0,7.0,7.0,6.0,7.0,1.0,1
1381,7.0,7.0,7.0,7.0,7.0,1.0,1
1382,7.0,7.0,7.0,7.0,5.0,1.0,1
1383,7.0,7.0,7.0,7.0,7.0,3.0,0
1387,5.0,4.0,5.0,3.0,6.0,3.0,0
1388,6.0,6.0,6.0,6.0,6.0,3.0,0
1389,7.0,7.0,7.0,7.0,7.0,3.0,0
1390,7.0,7.0,7.0,7.0,7.0,3.0,0
1391,4.0,4.0,6.0,2.0,7.0,3.0,0
1396,3.0,2.0,4.0,2.0,8.0,4.0,0
1397,4.0,3.0,5.0,2.0,7.0,4.0,0
1398,6.0,7.0,7.0,7.0,6.0,4.0,0
1399,6.0,7.0,7.0,7.0,7.0,4.0,0
1400,6.0,7.0,7.0,7.0,7.0,4.0,0
1401,4.0,1.0,3.0,0.0,0.0,4.0,0
1402,5.0,6.0,6.0,5.0,6.0,2.0,0
1403,6.0,6.0,6.0,7.0,6.0,4.0,0
1404,6.0,7.0,7.0,7.0,7.0,1.0,0
1405,6.0,6.0,6.0,6.0,7.0,4.0,0
1406,3.0,3.0,5.0,3.0,6.0,4.0,0
1408,4.0,2.0,3.0,1.0,6.0,4.0,0
1410,7.0,7.0,7.0,7.0,7.0,4.0,0
1412,5.0,6.0,6.0,6.0,6.0,1.0,0
1416,5.0,5.0,4.0,5.0,3.0,1.0,0
1418,7.0,7.0,7.0,7.0,7.0,3.0,0
1419,4.0,5.0,4.0,5.0,0.0,4.0,0
1420,3.0,4.0,4.0,3.0,3.0,4.0,0
1421,6.0,7.0,7.0,6.0,7.0,1.0,0
1422,6.0,6.0,7.0,5.0,7.0,1.0,0
1423,3.0,6.0,7.0,6.0,6.0,3.0,0
1425,7.0,7.0,7.0,7.0,7.0,3.0,0
1428,5.0,5.0,4.0,5.0,7.0,4.0,0
1430,2.0,2.0,1.0,2.0,4.0,4.0,0
1433,7.0,6.0,6.0,6.0,5.0,6.0,0
1434,6.0,6.0,7.0,6.0,7.0,4.0,0
1439,7.0,7.0,7.0,7.0,6.0,4.0,0
1441,6.0,6.0,6.0,6.0,7.0,4.0,0
1442,6.0,7.0,7.0,7.0,7.0,4.0,0
1443,7.0,7.0,7.0,7.0,6.0,4.0,0
1444,7.0,7.0,7.0,6.0,6.0,4.0,0
1445,7.0,7.0,7.0,6.0,6.0,4.0,0
1446,7.0,6.0,6.0,6.0,6.0,4.0,0
1447,7.0,6.0,6.0,6.0,6.0,4.0,0
1448,7.0,7.0,7.0,7.0,7.0,6.0,0
1449,2.0,5.0,5.0,5.0,5.0,4.0,0
1452,3.0,5.0,5.0,4.0,3.0,4.0,0
1461,7.0,7.0,7.0,7.0,7.0,1.0,0
1463,6.0,4.0,4.0,3.0,0.0,4.0,0
1465,6.0,6.0,6.0,6.0,3.0,3.0,0
1467,7.0,7.0,7.0,7.0,7.0,2.0,0
1469,6.0,7.0,6.0,7.0,7.0,4.0,0
1470,4.0,1.0,1.0,0.0,0.0,5.0,0
1471,6.0,6.0,5.0,6.0,4.0,4.0,0
1472,5.0,5.0,5.0,5.0,5.0,4.0,0
1473,6.0,7.0,7.0,7.0,6.0,5.0,0
1475,7.0,7.0,7.0,7.0,7.0,4.0,0
1480,5.0,5.0,3.0,5.0,3.0,4.0,0
1481,7.0,7.0,7.0,7.0,7.0,4.0,0
1483,6.0,7.0,7.0,6.0,7.0,2.0,0
1484,6.0,5.0,4.0,4.0,0.0,2.0,0
1485,6.0,4.0,2.0,2.0,0.0,5.0,0
1486,4.0,6.0,6.0,5.0,7.0,1.0,0
1487,4.0,6.0,7.0,6.0,6.0,1.0,0
1488,5.0,2.0,2.0,2.0,6.0,4.0,0
1489,6.0,6.0,7.0,6.0,6.0,4.0,0
1490,5.0,5.0,6.0,4.0,3.0,2.0,0
1491,4.0,7.0,7.0,7.0,7.0,2.0,0
1492,4.0,6.0,7.0,6.0,7.0,2.0,0
1493,7.0,7.0,7.0,7.0,7.0,2.0,0
1494,6.0,4.0,6.0,1.0,7.0,1.0,0
1495,6.0,6.0,6.0,6.0,6.0,1.0,0
1497,7.0,7.0,7.0,7.0,7.0,1.0,0
1498,6.0,6.0,6.0,6.0,5.0,5.0,0
1499,3.0,1.0,1.0,1.0,3.0,1.0,0
1500,5.0,7.0,7.0,7.0,7.0,1.0,0
1501,7.0,7.0,7.0,7.0,7.0,5.0,0
1502,3.0,4.0,6.0,4.0,5.0,1.0,0
1504,6.0,7.0,7.0,7.0,6.0,1.0,0
1505,3.0,3.0,6.0,3.0,7.0,1.0,0
1506,7.0,7.0,7.0,7.0,7.0,1.0,0
1507,4.0,6.0,7.0,6.0,7.0,1.0,0
1509,7.0,7.0,7.0,7.0,7.0,1.0,0
1510,3.0,4.0,1.0,4.0,6.0,3.0,0
1512,7.0,6.0,6.0,5.0,7.0,1.0,0
1513,6.0,6.0,6.0,5.0,7.0,1.0,0
1514,7.0,7.0,7.0,7.0,7.0,1.0,0
1517,1.0,1.0,4.0,0.0,0.0,5.0,0
1518,6.0,4.0,6.0,4.0,5.0,5.0,0
1520,7.0,7.0,7.0,7.0,6.0,5.0,0
1521,6.0,7.0,7.0,7.0,7.0,7.0,0
1523,7.0,7.0,7.0,7.0,7.0,7.0,0
1526,7.0,7.0,7.0,7.0,7.0,5.0,0
1531,3.0,5.0,5.0,5.0,5.0,4.0,0
1544,6.0,6.0,6.0,6.0,6.0,4.0,0
1545,3.0,5.0,4.0,5.0,5.0,4.0,0
1546,2.0,1.0,2.0,0.0,8.0,1.0,0
1547,7.0,7.0,7.0,7.0,6.0,4.0,0
1548,5.0,4.0,5.0,3.0,4.0,1.0,0
1549,5.0,6.0,6.0,6.0,6.0,3.0,0
1550,5.0,6.0,5.0,6.0,4.0,3.0,0
1551,3.0,1.0,2.0,0.0,0.0,1.0,0
1552,7.0,7.0,7.0,7.0,7.0,2.0,0
1553,4.0,3.0,6.0,3.0,4.0,2.0,0
1554,3.0,2.0,5.0,1.0,5.0,1.0,0
1555,0.0,1.0,5.0,1.0,4.0,1.0,0
1556,5.0,7.0,7.0,7.0,6.0,1.0,0
1557,7.0,7.0,7.0,7.0,7.0,1.0,0
1558,4.0,5.0,6.0,4.0,7.0,1.0,0
1559,2.0,2.0,6.0,1.0,3.0,1.0,0
1560,2.0,2.0,1.0,2.0,0.0,1.0,0
1561,1.0,1.0,5.0,1.0,3.0,1.0,0
1562,3.0,4.0,6.0,2.0,7.0,1.0,0
1563,5.0,5.0,5.0,5.0,6.0,4.0,0
1564,4.0,3.0,3.0,1.0,0.0,4.0,0
1567,4.0,2.0,6.0,0.0,4.0,2.0,0
1568,7.0,6.0,6.0,5.0,7.0,2.0,0
1569,6.0,7.0,7.0,7.0,7.0,2.0,0
1570,4.0,3.0,1.0,2.0,3.0,2.0,0
1571,2.0,1.0,3.0,0.0,6.0,2.0,0
1572,7.0,7.0,7.0,7.0,7.0,2.0,0
1574,5.0,5.0,6.0,4.0,6.0,1.0,0
1575,6.0,7.0,7.0,7.0,7.0,1.0,0
1577,6.0,5.0,5.0,5.0,5.0,1.0,0
1578,6.0,3.0,6.0,2.0,6.0,1.0,0
1579,6.0,7.0,7.0,7.0,7.0,1.0,0
1580,5.0,4.0,6.0,2.0,3.0,1.0,0
1581,7.0,7.0,6.0,6.0,7.0,6.0,0
1584,7.0,6.0,6.0,6.0,6.0,7.0,0
1585,7.0,7.0,6.0,7.0,5.0,6.0,0
1588,7.0,7.0,7.0,7.0,6.0,7.0,0
1591,7.0,7.0,7.0,7.0,6.0,4.0,0
1593,7.0,7.0,7.0,7.0,7.0,7.0,0
1594,7.0,7.0,7.0,7.0,7.0,1.0,0
1596,6.0,7.0,7.0,7.0,7.0,3.0,0
1597,6.0,4.0,5.0,3.0,3.0,3.0,0
1599,3.0,5.0,7.0,5.0,6.0,1.0,0
1600,7.0,7.0,7.0,7.0,7.0,4.0,0
1601,3.0,1.0,3.0,0.0,0.0,1.0,0
1602,6.0,7.0,7.0,7.0,7.0,1.0,0
1604,0.0,1.0,5.0,1.0,7.0,1.0,0
1606,2.0,4.0,5.0,4.0,4.0,1.0,0
1616,7.0,7.0,7.0,6.0,5.0,4.0,0
1617,3.0,1.0,1.0,1.0,0.0,5.0,0
1621,6.0,6.0,5.0,5.0,4.0,4.0,0
1623,7.0,6.0,6.0,6.0,6.0,6.0,0
1627,6.0,4.0,3.0,4.0,0.0,7.0,0
1628,7.0,7.0,7.0,7.0,6.0,5.0,0
1629,5.0,5.0,2.0,4.0,7.0,7.0,0
1630,6.0,4.0,3.0,4.0,3.0,5.0,0
1634,7.0,7.0,7.0,7.0,7.0,5.0,0
1635,5.0,6.0,4.0,6.0,0.0,5.0,0
1636,4.0,2.0,1.0,0.0,0.0,6.0,0
1637,6.0,7.0,7.0,7.0,7.0,5.0,0
1638,7.0,7.0,6.0,7.0,4.0,6.0,0
1640,6.0,7.0,7.0,7.0,6.0,6.0,0
1641,2.0,1.0,1.0,2.0,6.0,5.0,0
1644,7.0,6.0,6.0,6.0,6.0,5.0,0
1645,6.0,6.0,6.0,6.0,6.0,7.0,0
1647,3.0,4.0,5.0,3.0,4.0,5.0,0
1652,2.0,2.0,2.0,2.0,0.0,4.0,0
1663,2.0,1.0,4.0,0.0,5.0,1.0,0
1665,7.0,6.0,7.0,5.0,7.0,1.0,0
1667,2.0,5.0,6.0,4.0,5.0,1.0,0
1674,6.0,6.0,6.0,6.0,7.0,1.0,0
1681,6.0,5.0,5.0,4.0,4.0,4.0,0
1683,3.0,2.0,3.0,2.0,0.0,3.0,0
1685,6.0,5.0,6.0,5.0,6.0,5.0,0
1692,5.0,6.0,6.0,6.0,6.0,4.0,0
1693,6.0,6.0,6.0,7.0,5.0,2.0,0
1695,6.0,7.0,7.0,7.0,7.0,1.0,0
1698,4.0,3.0,3.0,2.0,0.0,1.0,0
1700,6.0,6.0,7.0,6.0,6.0,1.0,0
1701,4.0,4.0,5.0,4.0,5.0,1.0,0
1704,4.0,5.0,6.0,5.0,6.0,1.0,0
1705,6.0,6.0,7.0,7.0,6.0,1.0,0
1707,6.0,7.0,7.0,7.0,7.0,1.0,0
1708,5.0,6.0,6.0,5.0,7.0,1.0,0
1709,6.0,6.0,7.0,6.0,7.0,1.0,0
1711,6.0,6.0,6.0,5.0,7.0,2.0,0
1715,5.0,7.0,7.0,7.0,7.0,2.0,0
1720,5.0,4.0,3.0,3.0,3.0,5.0,0
1721,1.0,1.0,4.0,1.0,7.0,5.0,0
1722,7.0,7.0,7.0,7.0,7.0,5.0,0
1726,6.0,6.0,6.0,6.0,6.0,2.0,0
